time_step,total_population,asia_population,asia_prop_age_0_5,asia_prop_age_6_14,asia_prop_age_15_49,asia_prop_age_50_79,asia_prop_age_80plus,africa_population,africa_prop_age_0_5,africa_prop_age_6_14,africa_prop_age_15_49,africa_prop_age_50_79,africa_prop_age_80plus,europe_population,europe_prop_age_0_5,europe_prop_age_6_14,europe_prop_age_15_49,europe_prop_age_50_79,europe_prop_age_80plus,north_america_population,north_america_prop_age_0_5,north_america_prop_age_6_14,north_america_prop_age_15_49,north_america_prop_age_50_79,north_america_prop_age_80plus,south_america_population,south_america_prop_age_0_5,south_america_prop_age_6_14,south_america_prop_age_15_49,south_america_prop_age_50_79,south_america_prop_age_80plus,oceania_population,oceania_prop_age_0_5,oceania_prop_age_6_14,oceania_prop_age_15_49,oceania_prop_age_50_79,oceania_prop_age_80plus 
33867,5760542,3329705,0.11927500367164612,0.16389399766921997,0.49347099661827087,0.21415700018405914,0.0092040002346038818,907936,0.12364599853754044,0.17131100594997406,0.51396697759628296,0.18657700717449188,0.0044990000315010548,701587,0.10457099974155426,0.14077100157737732,0.46642699837684631,0.26850798726081848,0.019721999764442444,387622,0.11662100255489349,0.16026699542999268,0.48677799105644226,0.22330500185489655,0.013027999550104141,288095,0.12906500697135925,0.17088800668716431,0.48594000935554504,0.20493599772453308,0.009170999750494957,145597,0.11443199962377548,0.13354000449180603,0.49524399638175964,0.23723000288009644,0.019554000347852707
33868,5760786,3329907,0.11926700174808502,0.16388800740242004,0.49346700310707092,0.21417100727558136,0.0092070000246167183,907955,0.12366600334644318,0.17128799855709076,0.51396697759628296,0.18658100068569183,0.0044979997910559177,701577,0.10456699877977371,0.14077399671077728,0.46645799279212952,0.26847198605537415,0.019727999344468117,387673,0.11665999889373779,0.16027699410915375,0.48675298690795898,0.22326800227165222,0.013042000122368336,288099,0.12904900312423706,0.17085400223731995,0.48597198724746704,0.20494699478149414,0.0091770002618432045,145575,0.11445000022649765,0.13351899385452271,0.49516099691390991,0.23726600408554077,0.019604999572038651
33869,5760983,3330007,0.11926300078630447,0.16387499868869781,0.49347099661827087,0.21417300403118134,0.0092179998755455017,908005,0.12368500232696533,0.1712850034236908,0.51394999027252197,0.18658199906349182,0.0044979997910559177,701588,0.10458000004291534,0.14077900350093842,0.46645000576972961,0.26844999194145203,0.019741000607609749,387656,0.11662399768829346,0.16029199957847595,0.48671999573707581,0.22331400215625763,0.013050000183284283,288125,0.12905199825763702,0.17084899544715881,0.4859519898891449,0.20496000349521637,0.0091869998723268509,145602,0.1143530011177063,0.1336590051651001,0.49519199132919312,0.23718799650669098,0.019608000293374062
33870,5761213,3330186,0.11925199627876282,0.16385899484157562,0.49347800016403198,0.2141840010881424,0.0092270001769065857,908048,0.12370499968528748,0.17126600444316864,0.51394599676132202,0.18657900393009186,0.0045030000619590282,701504,0.10458199679851532,0.14080199599266052,0.46645501255989075,0.26840299367904663,0.019757999107241631,387692,0.11663100123405457,0.16027200222015381,0.48674699664115906,0.2233009934425354,0.013048999942839146,288151,0.12899099290370941,0.17086200416088104,0.48598799109458923,0.20496499538421631,0.0091930003836750984,145632,0.11443900316953659,0.13376200199127197,0.49504899978637695,0.23718699812889099,0.019563000649213791
33871,5761483,3330340,0.11925999820232391,0.16384400427341461,0.49347099661827087,0.21418899297714233,0.0092359995469450951,908075,0.1237030029296875,0.17124900221824646,0.51393997669219971,0.18660399317741394,0.004503999836742878,701593,0.10458099842071533,0.14080700278282166,0.46645098924636841,0.26839300990104675,0.019767999649047852,387713,0.11665599793195724,0.16023699939250946,0.48675701022148132,0.22328899800777435,0.013061000034213066,288168,0.12900100648403168,0.1708730012178421,0.48597300052642822,0.20493899285793304,0.0092129996046423912,145594,0.11446899920701981,0.13379700481891632,0.49511700868606567,0.23706300556659698,0.019554000347852707
33872,5761729,3330467,0.119268998503685,0.16382800042629242,0.4934769868850708,0.21418699622154236,0.0092399995774030685,908102,0.12371200323104858,0.17124199867248535,0.51390498876571655,0.18663400411605835,0.0045070000924170017,701557,0.10458700358867645,0.14082799851894379,0.46642398834228516,0.26837700605392456,0.019782999530434608,387728,0.11664599925279617,0.16023300588130951,0.48679998517036438,0.22324700653553009,0.013074000366032124,288220,0.12891499698162079,0.17090100049972534,0.48602500557899475,0.20491300523281097,0.0092460000887513161,145655,0.11449000239372253,0.13370600342750549,0.49512898921966553,0.23711499571800232,0.01955999992787838
33873,5761957,3330629,0.11927700042724609,0.16380900144577026,0.4934769868850708,0.21418799459934235,0.0092489998787641525,908118,0.12371700257062912,0.17122900485992432,0.51388901472091675,0.18665599822998047,0.0045079998672008514,701560,0.1045679971575737,0.14080299437046051,0.46648600697517395,0.2683509886264801,0.019791999831795692,387799,0.11664500087499619,0.16028399765491486,0.48677301406860352,0.22322900593280792,0.013069000095129013,288193,0.12889300286769867,0.17090299725532532,0.48600798845291138,0.20492500066757202,0.0092719998210668564,145658,0.11460399627685547,0.13364200294017792,0.49515300989151001,0.23706899583339691,0.01953200064599514
33874,5762181,3330765,0.11926600337028503,0.16380800306797028,0.49347299337387085,0.21419300138950348,0.0092599997296929359,908193,0.12371800094842911,0.17119799554347992,0.51390200853347778,0.18666599690914154,0.0045159999281167984,701607,0.10455600172281265,0.140842005610466,0.46651899814605713,0.26828399300575256,0.019798999652266502,387766,0.11668100208044052,0.1602800041437149,0.48670798540115356,0.22325100004673004,0.013079999946057796,288196,0.12883199751377106,0.17093899846076965,0.48599600791931152,0.20496100187301636,0.0092709995806217194,145654,0.1147100031375885,0.13346000015735626,0.49527600407600403,0.23704800009727478,0.019504999741911888
33875,5762380,3330890,0.11925599724054337,0.16380299627780914,0.49347499012947083,0.2141910046339035,0.0092740003019571304,908221,0.12371999770402908,0.17118500173091888,0.51388001441955566,0.18669599294662476,0.0045190001837909222,701646,0.10452699661254883,0.14084999263286591,0.46657299995422363,0.26823601126670837,0.019812999293208122,387805,0.11671800166368484,0.16029199957847595,0.48670300841331482,0.22321499884128571,0.013070999644696712,288193,0.12883700430393219,0.17092700302600861,0.48594200611114502,0.20501899719238281,0.0092749996110796928,145625,0.11467800289392471,0.13331499695777893,0.49533399939537048,0.23712299764156342,0.019549999386072159
33876,5762626,3331096,0.11925800144672394,0.16379299759864807,0.49346300959587097,0.2142069935798645,0.0092789996415376663,908247,0.12372999638319016,0.17117400467395782,0.51387202739715576,0.18670399487018585,0.0045210001990199089,701677,0.10454200208187103,0.14085699617862701,0.46650800108909607,0.26825600862503052,0.019836999475955963,387808,0.11675100028514862,0.1602800041437149,0.48667600750923157,0.22319500148296356,0.013097000308334827,288161,0.12879599630832672,0.17093899846076965,0.48607200384140015,0.20493100583553314,0.00926200021058321,145637,0.11471699923276901,0.13329699635505676,0.49539598822593689,0.23704800009727478,0.019541999325156212
33877,5762849,3331281,0.11926300078630447,0.16379299759864807,0.49346500635147095,0.21419200301170349,0.0092879999428987503,908274,0.12373200058937073,0.17117300629615784,0.51385700702667236,0.18671500682830811,0.0045230002142488956,701738,0.10455600172281265,0.14078299701213837,0.46654298901557922,0.26826000213623047,0.019858000800013542,387795,0.1167059987783432,0.16027800738811493,0.48664098978042603,0.22327500581741333,0.013100000098347664,288143,0.12877599895000458,0.17091900110244751,0.48611599206924438,0.20492599904537201,0.009263000451028347,145618,0.11463599652051926,0.13334900140762329,0.49538499116897583,0.23704500496387482,0.019585000351071358
33878,5763078,3331509,0.11926700174808502,0.16379000246524811,0.49345400929450989,0.21419399976730347,0.0092949997633695602,908323,0.12372100353240967,0.17115099728107452,0.51388698816299438,0.18670900166034698,0.004532999824732542,701723,0.10453999787569046,0.14079800248146057,0.46651700139045715,0.26826798915863037,0.019876999780535698,387790,0.11665300279855728,0.16032400727272034,0.4866580069065094,0.22326299548149109,0.013101999647915363,288130,0.1287509948015213,0.17094400525093079,0.48615598678588867,0.20486900210380554,0.0092810001224279404,145603,0.11468899995088577,0.13338300585746765,0.49529200792312622,0.23705600202083588,0.01958099938929081
33879,5763315,3331674,0.11925999820232391,0.16378599405288696,0.49345600605010986,0.21418899297714233,0.0093090003356337547,908376,0.12373100221157074,0.17112299799919128,0.51390302181243896,0.18670600652694702,0.0045380000956356525,701682,0.10452199727296829,0.14076200127601624,0.46651199460029602,0.26832199096679688,0.019881999120116234,387840,0.11667200177907944,0.16037799417972565,0.4865800142288208,0.22327199578285217,0.01309799961745739,288123,0.1287509948015213,0.17096899449825287,0.48616001009941101,0.2048259973526001,0.0092949997633695602,145620,0.11477100104093552,0.13342300057411194,0.49533000588417053,0.23689700663089752,0.019578000530600548
33880,5763527,3331751,0.11925499886274338,0.16378800570964813,0.4934459924697876,0.2141990065574646,0.0093120001256465912,908401,0.12373899668455124,0.17112499475479126,0.51391100883483887,0.18668100237846375,0.0045440001413226128,701799,0.10451900213956833,0.14079099893569946,0.46649399399757385,0.26829800009727478,0.019898999482393265,387842,0.11666899919509888,0.16036400198936462,0.48663899302482605,0.22323000431060791,0.01309799961745739,288145,0.12868499755859375,0.17095200717449188,0.48615500330924988,0.2049109935760498,0.0092970002442598343,145589,0.11474800109863281,0.13338899612426758,0.49540799856185913,0.23687200248241425,0.019582999870181084
33881,5763723,3331798,0.11924800276756287,0.16378700733184814,0.49343600869178772,0.21421000361442566,0.0093189999461174011,908448,0.12373500317335129,0.1711059957742691,0.51393997669219971,0.18666699528694153,0.0045520002022385597,701780,0.10451599955558777,0.14079500734806061,0.46647500991821289,0.26831299066543579,0.019900999963283539,387914,0.1166519969701767,0.16027499735355377,0.48675701022148132,0.22323499619960785,0.013079999946057796,288155,0.12867000699043274,0.17099800705909729,0.48603001236915588,0.20498700439929962,0.0093139996752142906,145628,0.11472400277853012,0.13342200219631195,0.49554300308227539,0.23671300709247589,0.019597999751567841
33882,5763958,3331946,0.11924999952316284,0.16376399993896484,0.49344700574874878,0.21421200037002563,0.0093270000070333481,908483,0.1237339973449707,0.17109200358390808,0.51393002271652222,0.18669000267982483,0.0045540002174675465,701796,0.10450799763202667,0.14081999659538269,0.46650698781013489,0.26826998591423035,0.019895000383257866,387927,0.11664800345897675,0.16029299795627594,0.4867280125617981,0.22325100004673004,0.013079999946057796,288128,0.12867900729179382,0.17100700736045837,0.485944002866745,0.20504400134086609,0.0093259997665882111,145678,0.11470499634742737,0.13359600305557251,0.49538698792457581,0.23668000102043152,0.019632000476121902
33883,5764171,3332186,0.11925700306892395,0.1637360006570816,0.49345698952674866,0.2142149955034256,0.0093360003083944321,908500,0.12372300028800964,0.17108599841594696,0.51392000913619995,0.18671299517154694,0.0045579997822642326,701768,0.10449200123548508,0.14080600440502167,0.46650999784469604,0.26829400658607483,0.019897999241948128,387916,0.1166519969701767,0.16034899652004242,0.48675200343132019,0.22313599288463593,0.013110999949276447,288144,0.12869299948215485,0.17104600369930267,0.48591700196266174,0.20501600205898285,0.0093289995566010475,145657,0.11474200338125229,0.13360199332237244,0.4953010082244873,0.23672099411487579,0.019634999334812164
33884,5764403,3332362,0.11925999820232391,0.16373500227928162,0.49344399571418762,0.21422100067138672,0.0093400003388524055,908569,0.1237260028719902,0.17105899751186371,0.51392900943756104,0.18672199547290802,0.0045630000531673431,701738,0.10451599955558777,0.14078299701213837,0.46647998690605164,0.26831799745559692,0.019902000203728676,387957,0.11662399768829346,0.1603350043296814,0.4868449866771698,0.22307099401950836,0.013124999590218067,288167,0.12866799533367157,0.17107400298118591,0.48593398928642273,0.20500999689102173,0.0093139996752142906,145610,0.11474499851465225,0.1335970014333725,0.49534401297569275,0.23663200438022614,0.019682999700307846
33885,5764660,3332491,0.11926200240850449,0.16374200582504272,0.49342799186706543,0.21422199904918671,0.0093449996784329414,908583,0.12372499704360962,0.17105500400066376,0.51392000913619995,0.18673400580883026,0.0045659998431801796,701849,0.10450699925422668,0.14075100421905518,0.46647599339485168,0.26834699511528015,0.019919000566005707,387956,0.11668600142002106,0.16026300191879272,0.48688501119613647,0.22304800152778625,0.013117000460624695,288183,0.12871299684047699,0.17105799913406372,0.48591700196266174,0.20499500632286072,0.0093170003965497017,145598,0.11462400108575821,0.13362100720405579,0.49544599652290344,0.23661699891090393,0.019690999761223793
33886,5764883,3332631,0.11926300078630447,0.16372799873352051,0.49342998862266541,0.21422599256038666,0.0093529997393488884,908603,0.12371700257062912,0.17105300724506378,0.51392602920532227,0.18673500418663025,0.0045690000988543034,701885,0.10453099757432938,0.14074499905109406,0.46641099452972412,0.26836898922920227,0.019943000748753548,387988,0.11668100208044052,0.16022700071334839,0.48698198795318604,0.22299699485301971,0.013113999739289284,288174,0.12870000302791595,0.17109100520610809,0.48593899607658386,0.20492799580097198,0.009341999888420105,145602,0.1145860031247139,0.13365200161933899,0.49535700678825378,0.23665200173854828,0.019751999527215958
33887,5765114,3332769,0.1192609965801239,0.16372400522232056,0.49343600869178772,0.21421800553798676,0.0093599995598196983,908618,0.12370900064706802,0.17104899883270264,0.51391500234603882,0.18675300478935242,0.0045750001445412636,701898,0.10453200340270996,0.14070799946784973,0.46642100811004639,0.26838898658752441,0.019949000328779221,388038,0.11668699979782104,0.1601720005273819,0.48705500364303589,0.22298300266265869,0.013101999647915363,288178,0.12866400182247162,0.17111299932003021,0.48593598604202271,0.20494300127029419,0.0093449996784329414,145613,0.11468099802732468,0.13360799849033356,0.49531298875808716,0.23659299314022064,0.019805999472737312
33888,5765348,3332873,0.11926300078630447,0.16371500492095947,0.49344301223754883,0.21421299874782562,0.0093649998307228088,908619,0.12368299812078476,0.17105799913406372,0.51391100883483887,0.18677100539207458,0.0045759999193251133,701992,0.10452300310134888,0.14071199297904968,0.46641701459884644,0.26837500929832458,0.019973000511527061,388072,0.11673100292682648,0.16017399728298187,0.48695600032806396,0.22304600477218628,0.013093000277876854,288214,0.12867900729179382,0.17113299667835236,0.48590600490570068,0.20492799580097198,0.0093539999797940254,145578,0.11468800157308578,0.13355700671672821,0.49539801478385925,0.23649899661540985,0.01985899917781353
33889,5765589,3333043,0.11925499886274338,0.16370800137519836,0.49345800280570984,0.2142069935798645,0.0093719996511936188,908655,0.12367299944162369,0.17104800045490265,0.5139080286026001,0.18679499626159668,0.0045759999193251133,701992,0.10451400279998779,0.14072200655937195,0.46639001369476318,0.26838898658752441,0.019984999671578407,388070,0.11672099679708481,0.1602029949426651,0.48689699172973633,0.22306500375270844,0.013113999739289284,288272,0.12870800495147705,0.17111299932003021,0.48586401343345642,0.20495900511741638,0.0093560004606842995,145557,0.11475200206041336,0.13357700407505035,0.49528399109840393,0.23651899397373199,0.019868999719619751
33890,5765789,3333143,0.11925099790096283,0.16368499398231506,0.49347400665283203,0.21420900523662567,0.0093799997121095657,908704,0.12365899980068207,0.17105899751186371,0.51388800144195557,0.18681199848651886,0.0045819999650120735,701976,0.10452499985694885,0.1407569944858551,0.46639201045036316,0.2683430016040802,0.01998399943113327,388127,0.11668100208044052,0.16023099422454834,0.48685601353645325,0.22312499582767487,0.013106999918818474,288278,0.12870199978351593,0.17115800082683563,0.48577100038528442,0.20498600602149963,0.0093830004334449768,145561,0.11476299911737442,0.13364799320697784,0.4953249990940094,0.23640300333499908,0.019860999658703804
33891,5766038,3333202,0.11925499886274338,0.16367800533771515,0.493461012840271,0.21421399712562561,0.0093919998034834862,908773,0.12367100268602371,0.1710669994354248,0.51384800672531128,0.18682199716567993,0.0045920000411570072,702022,0.1045209988951683,0.1407410055398941,0.46638301014900208,0.2683660089969635,0.019989000633358955,388186,0.11665499955415726,0.16027900576591492,0.48686501383781433,0.2230989933013916,0.013101999647915363,288306,0.12872399389743805,0.17113800346851349,0.48580300807952881,0.20497000217437744,0.0093649998307228088,145549,0.11477900296449661,0.13374200463294983,0.49525600671768188,0.23640100657939911,0.019821999594569206
33892,5766253,3333328,0.11925599724054337,0.16367100179195404,0.4934450089931488,0.21423199772834778,0.0093949995934963226,908804,0.12366700172424316,0.17105300724506378,0.5138620138168335,0.18682600557804108,0.0045920000411570072,702060,0.10451500117778778,0.14076100289821625,0.46641600131988525,0.26830598711967468,0.020000999793410301,388156,0.1166130006313324,0.16029100120067596,0.48693099617958069,0.22305500507354736,0.013110999949276447,288339,0.12874400615692139,0.17119400203227997,0.48572298884391785,0.20497399568557739,0.0093639995902776718,145566,0.11476600170135498,0.13369899988174438,0.49523898959159851,0.23646299540996552,0.019833000376820564
33893,5766507,3333565,0.11925700306892395,0.16366599500179291,0.49344399571418762,0.2142300009727478,0.0094020003452897072,908834,0.12366899847984314,0.17104099690914154,0.51384598016738892,0.18684500455856323,0.0045980000868439674,702091,0.10452599823474884,0.14077199995517731,0.46638399362564087,0.26831701397895813,0.019999999552965164,388144,0.11661099642515182,0.16029100120067596,0.4869149923324585,0.22306400537490845,0.013119000010192394,288297,0.12874899804592133,0.17119500041007996,0.48576599359512329,0.20491400361061096,0.0093759996816515923,145576,0.1147100031375885,0.13371700048446655,0.49523299932479858,0.23647400736808777,0.019866000860929489
33894,5766724,3333627,0.11925899982452393,0.1636669933795929,0.49344098567962646,0.21422599256038666,0.0094079999253153801,908882,0.1236639991402626,0.17103800177574158,0.51386499404907227,0.18682199716567993,0.0046109999530017376,702155,0.10452999919652939,0.14075499773025513,0.46639001369476318,0.26831400394439697,0.020011000335216522,388177,0.11662500351667404,0.1602569967508316,0.48691999912261963,0.22307600080966949,0.013123000040650368,288302,0.12872299551963806,0.17118500173091888,0.48577898740768433,0.204926997423172,0.0093860002234578133,145581,0.11476100236177444,0.13357500731945038,0.49531900882720947,0.23647299408912659,0.019872000440955162
33895,5766937,3333790,0.11925999820232391,0.16366900503635406,0.49344301223754883,0.21421399712562561,0.0094140004366636276,908916,0.12368100136518478,0.17102000117301941,0.5138469934463501,0.18683500587940216,0.0046160002239048481,702180,0.10451699793338776,0.14073500037193298,0.46639299392700195,0.26832300424575806,0.020031999796628952,388183,0.11662500351667404,0.1602180004119873,0.4868989884853363,0.22312900424003601,0.013128000311553478,288276,0.12866799533367157,0.17117999494075775,0.48577401041984558,0.20499099791049957,0.0093870004639029503,145592,0.11477299779653549,0.13360600173473358,0.49528801441192627,0.2364480048418045,0.019883999601006508
33896,5767147,3333878,0.11925800144672394,0.16366000473499298,0.4934380054473877,0.21422299742698669,0.0094210002571344376,908955,0.1236879974603653,0.17100100219249725,0.51386600732803345,0.18682600557804108,0.0046199997887015343,702237,0.10453200340270996,0.14072300493717194,0.46641901135444641,0.26826798915863037,0.02005700021982193,388262,0.11656799912452698,0.1602499932050705,0.48691099882125854,0.22312800586223602,0.013143000192940235,288277,0.12865099310874939,0.17118999361991882,0.48576900362968445,0.20499700307846069,0.0093940002843737602,145538,0.11480200290679932,0.13361500203609467,0.49521100521087646,0.23652899265289307,0.019843999296426773
33897,5767367,3333965,0.11925499886274338,0.16365200281143188,0.49344098567962646,0.21422499418258667,0.0094269998371601105,908947,0.12366300076246262,0.17101199924945831,0.51388102769851685,0.18682199716567993,0.004621999803930521,702310,0.10453400015830994,0.14068999886512756,0.46646401286125183,0.26824098825454712,0.020072000101208687,388261,0.11657100170850754,0.16026599705219269,0.48684298992156982,0.22319500148296356,0.013124999590218067,288306,0.12868300080299377,0.17121399939060211,0.48571699857711792,0.2049659937620163,0.0094210002571344376,145578,0.11477000266313553,0.13368800282478333,0.49513000249862671,0.23657399415969849,0.0198379997164011
33898,5767608,3334102,0.11925499886274338,0.16364699602127075,0.4934380054473877,0.21422499418258667,0.0094360001385211945,908980,0.12366600334644318,0.17101399600505829,0.51385700702667236,0.18683800101280212,0.0046250000596046448,702312,0.10454300045967102,0.14068000018596649,0.46646198630332947,0.26822701096534729,0.020088000223040581,388304,0.11659199744462967,0.16023999452590942,0.48685801029205322,0.22317099571228027,0.013139000162482262,288300,0.12867200374603271,0.17126600444316864,0.48569899797439575,0.20493899285793304,0.009424000047147274,145610,0.11475200206041336,0.13374100625514984,0.49505499005317688,0.23658399283885956,0.019867999479174614
33899,5767827,3334253,0.11924999952316284,0.16364200413227081,0.49345400929450989,0.21421299874782562,0.009441000409424305,909043,0.12365999817848206,0.17102900147438049,0.51383799314498901,0.18684600293636322,0.0046270000748336315,702318,0.10455799847841263,0.1406400054693222,0.4664129912853241,0.26830199360847473,0.020088000223040581,388286,0.11661799997091293,0.16024300456047058,0.48682200908660889,0.22317300736904144,0.013144999742507935,288319,0.12865599989891052,0.17131699621677399,0.4857189953327179,0.2048880010843277,0.0094200000166893005,145608,0.1147259995341301,0.13367399573326111,0.49514400959014893,0.23653900623321533,0.019915999844670296
33900,5768057,3334418,0.11924699693918228,0.16363699734210968,0.49344700574874878,0.21422100067138672,0.0094469999894499779,909072,0.12364599853754044,0.17103900015354156,0.51382702589035034,0.18685099482536316,0.0046370001509785652,702327,0.10455700010061264,0.14064100384712219,0.46640399098396301,0.26829800009727478,0.020099999383091927,388270,0.11666899919509888,0.1602260023355484,0.48682400584220886,0.22313100099563599,0.013151000253856182,288340,0.12870599329471588,0.17130100727081299,0.48574298620223999,0.20484499633312225,0.0094060003757476807,145630,0.1147020012140274,0.13369500637054443,0.49513798952102661,0.2365649938583374,0.019899999722838402
33901,5768292,3334500,0.11924800276756287,0.16362300515174866,0.49344399571418762,0.21422700583934784,0.0094579998403787613,909120,0.12363400310277939,0.17103900015354156,0.51384902000427246,0.1868399977684021,0.004639000166207552,702456,0.10457299649715424,0.14064399898052216,0.46641498804092407,0.26826000213623047,0.020107999444007874,388273,0.11665000021457672,0.16017100214958191,0.48689201474189758,0.22313199937343597,0.013155999593436718,288343,0.12875600159168243,0.17126800119876862,0.48574098944664001,0.20482900738716125,0.0094050001353025436,145600,0.11480099707841873,0.1337909996509552,0.49493101239204407,0.23654499650001526,0.019930999726057053
33902,5768510,3334681,0.11924800276756287,0.16360799968242645,0.49344998598098755,0.2142300009727478,0.0094630001112818718,909137,0.12363199889659882,0.17104199528694153,0.51385098695755005,0.18683099746704102,0.0046439999714493752,702475,0.10458900034427643,0.14066100120544434,0.46633100509643555,0.26828598976135254,0.020132999867200851,388193,0.11664599925279617,0.16012699902057648,0.48692798614501953,0.22313900291919708,0.013160999864339828,288388,0.12877100706100464,0.17125900089740753,0.48574501276016235,0.20481100678443909,0.0094140004366636276,145636,0.11473800241947174,0.13379199802875519,0.49511098861694336,0.23641100525856018,0.019946999847888947
33903,5768769,3334860,0.11926200240850449,0.16359099745750427,0.49345698952674866,0.21422499418258667,0.0094649996608495712,909174,0.12363500148057938,0.17103700339794159,0.51383799314498901,0.18683700263500214,0.0046540000475943089,702393,0.10456400364637375,0.14061899483203888,0.46634900569915771,0.26833400130271912,0.020134000107645988,388234,0.11662299931049347,0.16017900407314301,0.48694100975990295,0.22309499979019165,0.013162000104784966,288424,0.12879000604152679,0.17127199470996857,0.48571500182151794,0.20477800071239471,0.0094440001994371414,145684,0.11472100019454956,0.13397499918937683,0.49472799897193909,0.23658099770545959,0.019995000213384628
33904,5768969,3334940,0.11924400180578232,0.16359600424766541,0.49345898628234863,0.21422800421714783,0.0094729997217655182,909200,0.1236329972743988,0.17101800441741943,0.51385897397994995,0.18682600557804108,0.0046629998832941055,702426,0.1045679971575737,0.14063799381256104,0.46626099944114685,0.2683899998664856,0.020143000409007072,388255,0.11660599708557129,0.16012899577617645,0.4870229959487915,0.22307500243186951,0.013167000375688076,288437,0.12876300513744354,0.17128899693489075,0.48579099774360657,0.20472100377082825,0.0094370003789663315,145711,0.11483000218868256,0.13393600285053253,0.49480798840522766,0.23644700646400452,0.019977999851107597
33905,5769172,3335082,0.11924699693918228,0.16358700394630432,0.49345999956130981,0.21422199904918671,0.0094830002635717392,909219,0.12364500015974045,0.1710049957036972,0.51386600732803345,0.18681399524211884,0.0046700001694262028,702440,0.10456100106239319,0.14060600101947784,0.46627900004386902,0.26840901374816895,0.020145000889897346,388274,0.11655899882316589,0.16013400256633759,0.48710998892784119,0.22303099930286407,0.013166000135242939,288499,0.12872500717639923,0.17131400108337402,0.48579001426696777,0.20471100509166718,0.0094590000808238983,145658,0.11492700129747391,0.13393700122833252,0.49462398886680603,0.23649199306964874,0.020019000396132469
33906,5769403,3335243,0.11924300342798233,0.16357800364494324,0.49346399307250977,0.21422399580478668,0.0094919996336102486,909260,0.12367299944162369,0.17099499702453613,0.51384299993515015,0.18681700527667999,0.0046720001846551895,702434,0.10454799979925156,0.14065000414848328,0.46626698970794678,0.26836699247360229,0.02016800083220005,388274,0.11653599888086319,0.16010299324989319,0.4871479868888855,0.22303299605846405,0.013178999535739422,288541,0.12873700261116028,0.17130699753761292,0.48578199744224548,0.20470899343490601,0.0094649996608495712,145651,0.11494600027799606,0.13383999466896057,0.4946340024471283,0.23654499650001526,0.020034000277519226
33907,5769660,3335375,0.11923900246620178,0.16357100009918213,0.49346399307250977,0.21422599256038666,0.0094990003854036331,909255,0.12365400046110153,0.17103199660778046,0.51380699872970581,0.18682700395584106,0.0046799997799098492,702504,0.10457400232553482,0.1406400054693222,0.46625500917434692,0.26836100220680237,0.020168999210000038,388315,0.11657000333070755,0.16007900238037109,0.48712500929832458,0.22304299473762512,0.013182999566197395,288575,0.12871900200843811,0.17127999663352966,0.4858039915561676,0.20472699403762817,0.0094710001721978188,145636,0.11492999643087387,0.1338610053062439,0.49459600448608398,0.23652100563049316,0.020090999081730843
33908,5769892,3335573,0.11924400180578232,0.16356499493122101,0.49345898628234863,0.21422599256038666,0.009504999965429306,909256,0.12363699823617935,0.17100800573825836,0.51381498575210571,0.18685300648212433,0.0046870000660419464,702484,0.10451299697160721,0.14070199429988861,0.46624100208282471,0.2683660089969635,0.020176999270915985,388343,0.11655700206756592,0.16009299457073212,0.48713400959968567,0.22303000092506409,0.013186999596655369,288588,0.12877200543880463,0.17120300233364105,0.48589301109313965,0.20466899871826172,0.0094630001112818718,145648,0.11497599631547928,0.13381600379943848,0.49450701475143433,0.23653599619865417,0.020165000110864639
33909,5770132,3335754,0.11925599724054337,0.16355200111865997,0.49344900250434875,0.21422700583934784,0.0095159998163580894,909311,0.12364199757575989,0.17100000381469727,0.51379799842834473,0.18686699867248535,0.0046939998865127563,702432,0.10449700057506561,0.14068399369716644,0.46625599265098572,0.2683979868888855,0.020166000351309776,388392,0.11656799912452698,0.16005699336528778,0.48716500401496887,0.22300399839878082,0.013206000439822674,288566,0.12879900634288788,0.17122900485992432,0.48586800694465637,0.20462200045585632,0.0094809997826814651,145677,0.11496700346469879,0.13387200236320496,0.49451899528503418,0.23649600148200989,0.020146999508142471
33910,5770362,3335979,0.11925700306892395,0.16354599595069885,0.49344798922538757,0.21422599256038666,0.0095229996368288994,909326,0.12364000082015991,0.17100100219249725,0.51379501819610596,0.18686600029468536,0.0046979999169707298,702442,0.10449399799108505,0.14065800607204437,0.46626800298690796,0.26840499043464661,0.02017500065267086,388374,0.11657299846410751,0.16015200316905975,0.48701000213623047,0.22303800284862518,0.013226999901235104,288569,0.12879399955272675,0.171206995844841,0.48595699667930603,0.20456099510192871,0.0094809997826814651,145672,0.11499799787998199,0.13380099833011627,0.49444600939750671,0.23657900094985962,0.02017500065267086
33911,5770611,3336121,0.11924099922180176,0.16355599462985992,0.49344798922538757,0.21422499418258667,0.0095279999077320099,909365,0.12363100051879883,0.17099100351333618,0.51378399133682251,0.18688899278640747,0.0047050002031028271,702500,0.10455100238323212,0.14062599837779999,0.46622499823570251,0.26840999722480774,0.020188000053167343,388365,0.11658900231122971,0.16016900539398193,0.48700299859046936,0.22300399839878082,0.013234999962151051,288623,0.1287979930639267,0.17119200527667999,0.48592498898506165,0.20458899438381195,0.0094969999045133591,145637,0.11497800052165985,0.13363400101661682,0.49457898736000061,0.23660899698734283,0.020200999453663826
