bacteria,drug,resistance_representable,maximum_any_r,positive_effect_mechanisms
neisseria_gonorrhoeae,cefepime,true,0.9977366423125,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
neisseria_gonorrhoeae,ceftaroline,false,0,
neisseria_gonorrhoeae,ceftolozane_tazobactam,true,0.9999825,enzyme_kpc;enzyme_ndm_vim;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
neisseria_gonorrhoeae,cefiderocol,false,0,
neisseria_gonorrhoeae,meropenem,true,0.9984999999999999,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48
neisseria_gonorrhoeae,imipenem_c,true,0.9984999999999999,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48
neisseria_gonorrhoeae,ertapenem,true,0.9984999999999999,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48
neisseria_gonorrhoeae,aztreonam,true,0.9986878,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
neisseria_gonorrhoeae,erythromycin,true,0.99,target_site_erm_b;mutation_23s_rrna;efflux_mtr_cde
neisseria_gonorrhoeae,azithromycin,true,0.99,target_site_erm_b;mutation_23s_rrna;efflux_mtr_cde
neisseria_gonorrhoeae,clarithromycin,true,0.99,target_site_erm_b;mutation_23s_rrna;efflux_mtr_cde
neisseria_gonorrhoeae,clindamycin,false,0,
neisseria_gonorrhoeae,gentamicin,true,0.99475,enzyme_16s_rrmt;efflux_mexxy_oprm;enzyme_aac_aph
neisseria_gonorrhoeae,tobramycin,true,0.99475,enzyme_16s_rrmt;efflux_mexxy_oprm;enzyme_aac_aph
neisseria_gonorrhoeae,amikacin,true,0.99475,enzyme_16s_rrmt;efflux_mexxy_oprm;enzyme_aac_aph
neisseria_gonorrhoeae,ciprofloxacin,true,0.98776,mutation_gyra_primary;mutation_gyra_parc_secondary;protection_qnr;efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump
neisseria_gonorrhoeae,levofloxacin,true,0.96,mutation_gyra_parc_secondary;protection_qnr
neisseria_gonorrhoeae,moxifloxacin,true,0.96,mutation_gyra_parc_secondary;protection_qnr
neisseria_gonorrhoeae,ofloxacin,true,0.976,mutation_gyra_primary;mutation_gyra_parc_secondary;protection_qnr
neisseria_gonorrhoeae,tetracycline,true,0.9919675,efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;protection_tet_m;efflux_tet_abc;efflux_mtr_cde
neisseria_gonorrhoeae,doxycycline,true,0.9919675,efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;protection_tet_m;efflux_tet_abc;efflux_mtr_cde
neisseria_gonorrhoeae,minocycline,true,0.973225,efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;protection_tet_m;efflux_mtr_cde
neisseria_gonorrhoeae,tigecycline,false,0,
neisseria_gonorrhoeae,vancomycin,false,0,
neisseria_gonorrhoeae,teicoplanin,false,0,
neisseria_gonorrhoeae,dalbavancin,false,0,
neisseria_gonorrhoeae,linezolid,false,0,
neisseria_gonorrhoeae,tedizolid,false,0,
neisseria_gonorrhoeae,daptomycin,false,0,
neisseria_gonorrhoeae,quinu_dalfo,false,0,
neisseria_gonorrhoeae,trim_sulf,true,0.85,mutation_folate_pathway
neisseria_gonorrhoeae,chloramphenicol,true,0.991432,target_site_cfr;enzyme_cat;efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;efflux_mtr_cde
neisseria_gonorrhoeae,nitrofurantoin,false,0,
neisseria_gonorrhoeae,fosfomycin,false,0,
neisseria_gonorrhoeae,retapamulin,false,0,
neisseria_gonorrhoeae,fusidic_a,false,0,
neisseria_gonorrhoeae,metronidazole,false,0,
neisseria_gonorrhoeae,fidaxomicin,false,0,
neisseria_gonorrhoeae,furazolidone,false,0,
neisseria_gonorrhoeae,rifampicin,true,0.95,mutation_rpo_b
neisseria_gonorrhoeae,amoxicillin_clavulanate,true,0.999919,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
neisseria_gonorrhoeae,piperacillin_tazobactam,true,0.999919,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
neisseria_gonorrhoeae,ampicillin_sulbactam,true,0.999919,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
neisseria_gonorrhoeae,ticarcillin_clavulanate,true,0.999919,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
neisseria_gonorrhoeae,ceftazidime_avibactam,true,0.7322500000000001,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;mutation_pbp_mosaic
neisseria_gonorrhoeae,meropenem_vaborbactam,true,0.7025,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48
neisseria_gonorrhoeae,colistin,false,0,
neisseria_gonorrhoeae,flucloxacillin,false,0,
neisseria_gonorrhoeae,aztreonam_avibactam,true,0.8512500000000001,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;mutation_pbp_mosaic
neisseria_gonorrhoeae,cefixime,true,0.999999726671875,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
neisseria_gonorrhoeae,nalidixic_acid,true,0.4,mutation_gyra_primary
streptococcus_pyogenes,sulfanilamide,false,0,
streptococcus_pyogenes,penicillin_g,true,0.8,mutation_pbp_mosaic
streptococcus_pyogenes,ampicillin,true,0.8,mutation_pbp_mosaic
streptococcus_pyogenes,amoxicillin,true,0.8,mutation_pbp_mosaic
streptococcus_pyogenes,piperacillin,true,0.8,mutation_pbp_mosaic
streptococcus_pyogenes,ticarcillin,true,0.8,mutation_pbp_mosaic
streptococcus_pyogenes,cephalexin,true,0.6,mutation_pbp_mosaic
streptococcus_pyogenes,cefazolin,true,0.6,mutation_pbp_mosaic
streptococcus_pyogenes,cefuroxime,true,0.6,mutation_pbp_mosaic
streptococcus_pyogenes,ceftriaxone,true,0.30000000000000004,mutation_pbp_mosaic
streptococcus_pyogenes,ceftazidime,true,0.30000000000000004,mutation_pbp_mosaic
streptococcus_pyogenes,cefepime,true,0.15000000000000002,mutation_pbp_mosaic
streptococcus_pyogenes,ceftaroline,true,0.15000000000000002,mutation_pbp_mosaic
streptococcus_pyogenes,ceftolozane_tazobactam,true,0.30000000000000004,mutation_pbp_mosaic
streptococcus_pyogenes,cefiderocol,false,0,
streptococcus_pyogenes,meropenem,false,0,
streptococcus_pyogenes,imipenem_c,false,0,
streptococcus_pyogenes,ertapenem,false,0,
streptococcus_pyogenes,aztreonam,false,0,
streptococcus_pyogenes,erythromycin,true,0.98,target_site_erm_b;mutation_23s_rrna
streptococcus_pyogenes,azithromycin,true,0.98,target_site_erm_b;mutation_23s_rrna
streptococcus_pyogenes,clarithromycin,true,0.98,target_site_erm_b;mutation_23s_rrna
streptococcus_pyogenes,clindamycin,true,0.97,target_site_erm_b;target_site_cfr
streptococcus_pyogenes,gentamicin,false,0,
streptococcus_pyogenes,tobramycin,false,0,
streptococcus_pyogenes,amikacin,false,0,
streptococcus_pyogenes,ciprofloxacin,true,0.9744999999999999,mutation_gyra_primary;mutation_gyra_parc_secondary;global_efflux_pump
streptococcus_pyogenes,levofloxacin,true,0.95,mutation_gyra_parc_secondary
streptococcus_pyogenes,moxifloxacin,true,0.95,mutation_gyra_parc_secondary
streptococcus_pyogenes,ofloxacin,true,0.97,mutation_gyra_primary;mutation_gyra_parc_secondary
streptococcus_pyogenes,tetracycline,true,0.915,global_efflux_pump;protection_tet_m
streptococcus_pyogenes,doxycycline,true,0.915,global_efflux_pump;protection_tet_m
streptococcus_pyogenes,minocycline,true,0.915,global_efflux_pump;protection_tet_m
streptococcus_pyogenes,tigecycline,true,0.15000000000000002,global_efflux_pump
streptococcus_pyogenes,vancomycin,true,0.997,target_site_van_a;target_site_van_b
streptococcus_pyogenes,teicoplanin,true,0.99,target_site_van_a
streptococcus_pyogenes,dalbavancin,true,0.99,target_site_van_a
streptococcus_pyogenes,linezolid,true,0.985,target_site_cfr;mutation_23s_rrna_oxazolidinone
streptococcus_pyogenes,tedizolid,true,0.985,target_site_cfr;mutation_23s_rrna_oxazolidinone
streptococcus_pyogenes,daptomycin,false,0,
streptococcus_pyogenes,quinu_dalfo,true,0.9,target_site_erm_b
streptococcus_pyogenes,trim_sulf,true,0.85,mutation_folate_pathway
streptococcus_pyogenes,chloramphenicol,true,0.9744999999999999,target_site_cfr;enzyme_cat;global_efflux_pump
streptococcus_pyogenes,nitrofurantoin,false,0,
streptococcus_pyogenes,fosfomycin,true,0.8,enzyme_fos
streptococcus_pyogenes,retapamulin,false,0,
streptococcus_pyogenes,fusidic_a,false,0,
streptococcus_pyogenes,metronidazole,false,0,
streptococcus_pyogenes,fidaxomicin,false,0,
streptococcus_pyogenes,furazolidone,false,0,
streptococcus_pyogenes,rifampicin,true,0.95,mutation_rpo_b
streptococcus_pyogenes,amoxicillin_clavulanate,true,0.7,mutation_pbp_mosaic
streptococcus_pyogenes,piperacillin_tazobactam,true,0.7,mutation_pbp_mosaic
streptococcus_pyogenes,ampicillin_sulbactam,true,0.7,mutation_pbp_mosaic
streptococcus_pyogenes,ticarcillin_clavulanate,true,0.7,mutation_pbp_mosaic
streptococcus_pyogenes,ceftazidime_avibactam,true,0.09999999999999998,mutation_pbp_mosaic
streptococcus_pyogenes,meropenem_vaborbactam,false,0,
streptococcus_pyogenes,colistin,false,0,
streptococcus_pyogenes,flucloxacillin,true,0.8,mutation_pbp_mosaic
streptococcus_pyogenes,aztreonam_avibactam,false,0,
streptococcus_pyogenes,cefixime,true,0.30000000000000004,mutation_pbp_mosaic
streptococcus_pyogenes,nalidixic_acid,false,0,
streptococcus_agalactiae,sulfanilamide,false,0,
streptococcus_agalactiae,penicillin_g,true,0.8,mutation_pbp_mosaic
streptococcus_agalactiae,ampicillin,true,0.8,mutation_pbp_mosaic
streptococcus_agalactiae,amoxicillin,true,0.8,mutation_pbp_mosaic
streptococcus_agalactiae,piperacillin,true,0.8,mutation_pbp_mosaic
streptococcus_agalactiae,ticarcillin,true,0.8,mutation_pbp_mosaic
streptococcus_agalactiae,cephalexin,true,0.6,mutation_pbp_mosaic
streptococcus_agalactiae,cefazolin,true,0.6,mutation_pbp_mosaic
streptococcus_agalactiae,cefuroxime,true,0.6,mutation_pbp_mosaic
streptococcus_agalactiae,ceftriaxone,true,0.30000000000000004,mutation_pbp_mosaic
streptococcus_agalactiae,ceftazidime,true,0.30000000000000004,mutation_pbp_mosaic
streptococcus_agalactiae,cefepime,true,0.15000000000000002,mutation_pbp_mosaic
streptococcus_agalactiae,ceftaroline,true,0.15000000000000002,mutation_pbp_mosaic
streptococcus_agalactiae,ceftolozane_tazobactam,true,0.30000000000000004,mutation_pbp_mosaic
streptococcus_agalactiae,cefiderocol,false,0,
streptococcus_agalactiae,meropenem,false,0,
streptococcus_agalactiae,imipenem_c,false,0,
streptococcus_agalactiae,ertapenem,false,0,
streptococcus_agalactiae,aztreonam,false,0,
streptococcus_agalactiae,erythromycin,true,0.98,target_site_erm_b;mutation_23s_rrna
streptococcus_agalactiae,azithromycin,true,0.98,target_site_erm_b;mutation_23s_rrna
streptococcus_agalactiae,clarithromycin,true,0.98,target_site_erm_b;mutation_23s_rrna
streptococcus_agalactiae,clindamycin,true,0.97,target_site_erm_b;target_site_cfr
streptococcus_agalactiae,gentamicin,false,0,
streptococcus_agalactiae,tobramycin,false,0,
streptococcus_agalactiae,amikacin,false,0,
streptococcus_agalactiae,ciprofloxacin,true,0.9744999999999999,mutation_gyra_primary;mutation_gyra_parc_secondary;global_efflux_pump
streptococcus_agalactiae,levofloxacin,true,0.95,mutation_gyra_parc_secondary
streptococcus_agalactiae,moxifloxacin,true,0.95,mutation_gyra_parc_secondary
streptococcus_agalactiae,ofloxacin,true,0.97,mutation_gyra_primary;mutation_gyra_parc_secondary
streptococcus_agalactiae,tetracycline,true,0.915,global_efflux_pump;protection_tet_m
streptococcus_agalactiae,doxycycline,true,0.915,global_efflux_pump;protection_tet_m
streptococcus_agalactiae,minocycline,true,0.915,global_efflux_pump;protection_tet_m
streptococcus_agalactiae,tigecycline,true,0.15000000000000002,global_efflux_pump
streptococcus_agalactiae,vancomycin,true,0.997,target_site_van_a;target_site_van_b
streptococcus_agalactiae,teicoplanin,true,0.99,target_site_van_a
streptococcus_agalactiae,dalbavancin,true,0.99,target_site_van_a
streptococcus_agalactiae,linezolid,true,0.985,target_site_cfr;mutation_23s_rrna_oxazolidinone
streptococcus_agalactiae,tedizolid,true,0.985,target_site_cfr;mutation_23s_rrna_oxazolidinone
streptococcus_agalactiae,daptomycin,false,0,
streptococcus_agalactiae,quinu_dalfo,true,0.9,target_site_erm_b
streptococcus_agalactiae,trim_sulf,true,0.85,mutation_folate_pathway
streptococcus_agalactiae,chloramphenicol,true,0.9744999999999999,target_site_cfr;enzyme_cat;global_efflux_pump
streptococcus_agalactiae,nitrofurantoin,false,0,
streptococcus_agalactiae,fosfomycin,true,0.8,enzyme_fos
streptococcus_agalactiae,retapamulin,false,0,
streptococcus_agalactiae,fusidic_a,false,0,
streptococcus_agalactiae,metronidazole,false,0,
streptococcus_agalactiae,fidaxomicin,false,0,
streptococcus_agalactiae,furazolidone,false,0,
streptococcus_agalactiae,rifampicin,true,0.95,mutation_rpo_b
streptococcus_agalactiae,amoxicillin_clavulanate,true,0.7,mutation_pbp_mosaic
streptococcus_agalactiae,piperacillin_tazobactam,true,0.7,mutation_pbp_mosaic
streptococcus_agalactiae,ampicillin_sulbactam,true,0.7,mutation_pbp_mosaic
streptococcus_agalactiae,ticarcillin_clavulanate,true,0.7,mutation_pbp_mosaic
streptococcus_agalactiae,ceftazidime_avibactam,true,0.09999999999999998,mutation_pbp_mosaic
streptococcus_agalactiae,meropenem_vaborbactam,false,0,
streptococcus_agalactiae,colistin,false,0,
streptococcus_agalactiae,flucloxacillin,true,0.8,mutation_pbp_mosaic
streptococcus_agalactiae,aztreonam_avibactam,false,0,
streptococcus_agalactiae,cefixime,true,0.30000000000000004,mutation_pbp_mosaic
streptococcus_agalactiae,nalidixic_acid,false,0,
haemophilus_influenzae,sulfanilamide,false,0,
haemophilus_influenzae,penicillin_g,true,0.999999999433,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;enzyme_narrow_spectrum_gram_negative_penicillinase;mutation_pbp_mosaic;efflux_mtr_cde
haemophilus_influenzae,ampicillin,true,0.999999999433,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;enzyme_narrow_spectrum_gram_negative_penicillinase;mutation_pbp_mosaic;efflux_mtr_cde
haemophilus_influenzae,amoxicillin,true,0.999999999433,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;enzyme_narrow_spectrum_gram_negative_penicillinase;mutation_pbp_mosaic;efflux_mtr_cde
haemophilus_influenzae,piperacillin,true,0.999999999433,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;enzyme_narrow_spectrum_gram_negative_penicillinase;mutation_pbp_mosaic;efflux_mtr_cde
haemophilus_influenzae,ticarcillin,true,0.999999999433,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;enzyme_narrow_spectrum_gram_negative_penicillinase;mutation_pbp_mosaic;efflux_mtr_cde
haemophilus_influenzae,cephalexin,true,0.9999999865,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
haemophilus_influenzae,cefazolin,true,0.9999999865,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
haemophilus_influenzae,cefuroxime,true,0.9999999865,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
haemophilus_influenzae,ceftriaxone,true,0.999999726671875,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
haemophilus_influenzae,ceftazidime,true,0.999999726671875,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
haemophilus_influenzae,cefepime,true,0.9977366423125,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
haemophilus_influenzae,ceftaroline,true,0.9977366423125,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
haemophilus_influenzae,ceftolozane_tazobactam,true,0.9999825,enzyme_kpc;enzyme_ndm_vim;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
haemophilus_influenzae,cefiderocol,false,0,
haemophilus_influenzae,meropenem,true,0.9984999999999999,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48
haemophilus_influenzae,imipenem_c,true,0.9984999999999999,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48
haemophilus_influenzae,ertapenem,true,0.9984999999999999,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48
haemophilus_influenzae,aztreonam,true,0.9986878,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
haemophilus_influenzae,erythromycin,true,0.99,target_site_erm_b;mutation_23s_rrna;efflux_mtr_cde
haemophilus_influenzae,azithromycin,true,0.99,target_site_erm_b;mutation_23s_rrna;efflux_mtr_cde
haemophilus_influenzae,clarithromycin,true,0.99,target_site_erm_b;mutation_23s_rrna;efflux_mtr_cde
haemophilus_influenzae,clindamycin,false,0,
haemophilus_influenzae,gentamicin,true,0.99475,enzyme_16s_rrmt;efflux_mexxy_oprm;enzyme_aac_aph
haemophilus_influenzae,tobramycin,true,0.99475,enzyme_16s_rrmt;efflux_mexxy_oprm;enzyme_aac_aph
haemophilus_influenzae,amikacin,true,0.99475,enzyme_16s_rrmt;efflux_mexxy_oprm;enzyme_aac_aph
haemophilus_influenzae,ciprofloxacin,true,0.98776,mutation_gyra_primary;mutation_gyra_parc_secondary;protection_qnr;efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump
haemophilus_influenzae,levofloxacin,true,0.96,mutation_gyra_parc_secondary;protection_qnr
haemophilus_influenzae,moxifloxacin,true,0.96,mutation_gyra_parc_secondary;protection_qnr
haemophilus_influenzae,ofloxacin,true,0.976,mutation_gyra_primary;mutation_gyra_parc_secondary;protection_qnr
haemophilus_influenzae,tetracycline,true,0.9919675,efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;protection_tet_m;efflux_tet_abc;efflux_mtr_cde
haemophilus_influenzae,doxycycline,true,0.9919675,efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;protection_tet_m;efflux_tet_abc;efflux_mtr_cde
haemophilus_influenzae,minocycline,true,0.973225,efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;protection_tet_m;efflux_mtr_cde
haemophilus_influenzae,tigecycline,true,0.36250000000000004,efflux_acrab_tolc;global_efflux_pump
haemophilus_influenzae,vancomycin,false,0,
haemophilus_influenzae,teicoplanin,false,0,
haemophilus_influenzae,dalbavancin,false,0,
haemophilus_influenzae,linezolid,false,0,
haemophilus_influenzae,tedizolid,false,0,
haemophilus_influenzae,daptomycin,false,0,
haemophilus_influenzae,quinu_dalfo,false,0,
haemophilus_influenzae,trim_sulf,true,0.85,mutation_folate_pathway
haemophilus_influenzae,chloramphenicol,true,0.991432,target_site_cfr;enzyme_cat;efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;efflux_mtr_cde
haemophilus_influenzae,nitrofurantoin,false,0,
haemophilus_influenzae,fosfomycin,false,0,
haemophilus_influenzae,retapamulin,false,0,
haemophilus_influenzae,fusidic_a,false,0,
haemophilus_influenzae,metronidazole,false,0,
haemophilus_influenzae,fidaxomicin,false,0,
haemophilus_influenzae,furazolidone,false,0,
haemophilus_influenzae,rifampicin,true,0.95,mutation_rpo_b
haemophilus_influenzae,amoxicillin_clavulanate,true,0.999919,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
haemophilus_influenzae,piperacillin_tazobactam,true,0.999919,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
haemophilus_influenzae,ampicillin_sulbactam,true,0.999919,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
haemophilus_influenzae,ticarcillin_clavulanate,true,0.999919,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
haemophilus_influenzae,ceftazidime_avibactam,true,0.7322500000000001,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;mutation_pbp_mosaic
haemophilus_influenzae,meropenem_vaborbactam,true,0.7025,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48
haemophilus_influenzae,colistin,false,0,
haemophilus_influenzae,flucloxacillin,false,0,
haemophilus_influenzae,aztreonam_avibactam,true,0.8512500000000001,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;mutation_pbp_mosaic
haemophilus_influenzae,cefixime,true,0.999999726671875,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
haemophilus_influenzae,nalidixic_acid,true,0.4,mutation_gyra_primary
chlamydia_trachomatis,sulfanilamide,false,0,
chlamydia_trachomatis,penicillin_g,false,0,
chlamydia_trachomatis,ampicillin,false,0,
chlamydia_trachomatis,amoxicillin,false,0,
chlamydia_trachomatis,piperacillin,false,0,
chlamydia_trachomatis,ticarcillin,false,0,
chlamydia_trachomatis,cephalexin,false,0,
chlamydia_trachomatis,cefazolin,false,0,
chlamydia_trachomatis,cefuroxime,false,0,
chlamydia_trachomatis,ceftriaxone,false,0,
chlamydia_trachomatis,ceftazidime,false,0,
chlamydia_trachomatis,cefepime,false,0,
chlamydia_trachomatis,ceftaroline,false,0,
chlamydia_trachomatis,ceftolozane_tazobactam,false,0,
chlamydia_trachomatis,cefiderocol,false,0,
chlamydia_trachomatis,meropenem,false,0,
chlamydia_trachomatis,imipenem_c,false,0,
chlamydia_trachomatis,ertapenem,false,0,
chlamydia_trachomatis,aztreonam,false,0,
chlamydia_trachomatis,erythromycin,true,0.99,target_site_erm_b;mutation_23s_rrna;efflux_mtr_cde
chlamydia_trachomatis,azithromycin,true,0.99,target_site_erm_b;mutation_23s_rrna;efflux_mtr_cde
chlamydia_trachomatis,clarithromycin,true,0.99,target_site_erm_b;mutation_23s_rrna;efflux_mtr_cde
chlamydia_trachomatis,clindamycin,true,0.97,target_site_erm_b;target_site_cfr
chlamydia_trachomatis,gentamicin,false,0,
chlamydia_trachomatis,tobramycin,false,0,
chlamydia_trachomatis,amikacin,false,0,
chlamydia_trachomatis,ciprofloxacin,true,0.98776,mutation_gyra_primary;mutation_gyra_parc_secondary;protection_qnr;efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump
chlamydia_trachomatis,levofloxacin,true,0.96,mutation_gyra_parc_secondary;protection_qnr
chlamydia_trachomatis,moxifloxacin,true,0.96,mutation_gyra_parc_secondary;protection_qnr
chlamydia_trachomatis,ofloxacin,true,0.976,mutation_gyra_primary;mutation_gyra_parc_secondary;protection_qnr
chlamydia_trachomatis,tetracycline,true,0.9919675,efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;protection_tet_m;efflux_tet_abc;efflux_mtr_cde
chlamydia_trachomatis,doxycycline,true,0.9919675,efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;protection_tet_m;efflux_tet_abc;efflux_mtr_cde
chlamydia_trachomatis,minocycline,true,0.973225,efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;protection_tet_m;efflux_mtr_cde
chlamydia_trachomatis,tigecycline,true,0.36250000000000004,efflux_acrab_tolc;global_efflux_pump
chlamydia_trachomatis,vancomycin,false,0,
chlamydia_trachomatis,teicoplanin,false,0,
chlamydia_trachomatis,dalbavancin,false,0,
chlamydia_trachomatis,linezolid,false,0,
chlamydia_trachomatis,tedizolid,false,0,
chlamydia_trachomatis,daptomycin,false,0,
chlamydia_trachomatis,quinu_dalfo,false,0,
chlamydia_trachomatis,trim_sulf,false,0,
chlamydia_trachomatis,chloramphenicol,true,0.991432,target_site_cfr;enzyme_cat;efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;efflux_mtr_cde
chlamydia_trachomatis,nitrofurantoin,false,0,
chlamydia_trachomatis,fosfomycin,false,0,
chlamydia_trachomatis,retapamulin,false,0,
chlamydia_trachomatis,fusidic_a,false,0,
chlamydia_trachomatis,metronidazole,false,0,
chlamydia_trachomatis,fidaxomicin,false,0,
chlamydia_trachomatis,furazolidone,false,0,
chlamydia_trachomatis,rifampicin,false,0,
chlamydia_trachomatis,amoxicillin_clavulanate,false,0,
