target_set_version,component,bacteria,drug,value,cell_status,include_in_score,score_exclusion_reason,target_type,provenance_class,source_id,reference_year,geography,infection_or_specimen,care_setting,target_denominator,uncertainty_lower,uncertainty_upper,transformation,rationale,evidence_weight,score_row_weight
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,amoxicillin,0.55,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,piperacillin,0.55,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,ticarcillin,0.55,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,cephalexin,0.55,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,cefazolin,0.55,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,cefuroxime,0.55,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,ceftriaxone,0.55,inactive_above_model_representable_maximum,false,severity_benchmark_above_model_representable_maximum,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,cefixime,0.55,inactive_above_model_representable_maximum,false,severity_benchmark_above_model_representable_maximum,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,ceftazidime,0.58,inactive_above_model_representable_maximum,false,severity_benchmark_above_model_representable_maximum,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,cefepime,0.57,inactive_above_model_representable_maximum,false,severity_benchmark_above_model_representable_maximum,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,ceftaroline,0.55,inactive_above_model_representable_maximum,false,severity_benchmark_above_model_representable_maximum,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,meropenem,0.55,inactive_model_unrepresentable,false,model_resistance_phenotype_not_representable;severity_benchmark_above_model_representable_maximum,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,imipenem_c,0.55,inactive_model_unrepresentable,false,model_resistance_phenotype_not_representable;severity_benchmark_above_model_representable_maximum,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,ertapenem,0.55,inactive_model_unrepresentable,false,model_resistance_phenotype_not_representable;severity_benchmark_above_model_representable_maximum,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,aztreonam,0.55,inactive_unpaired_legacy_benchmark,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15;severity_benchmark_above_model_representable_maximum,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,erythromycin,0.88,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,azithromycin,0.85,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,clarithromycin,0.88,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,clindamycin,0.90,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,gentamicin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,tobramycin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,amikacin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,ciprofloxacin,0.58,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,levofloxacin,0.58,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,moxifloxacin,0.58,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,ofloxacin,0.58,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,tetracycline,0.75,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,doxycycline,0.72,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,minocycline,0.70,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,tigecycline,0.70,inactive_above_model_representable_maximum,false,severity_benchmark_above_model_representable_maximum,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,vancomycin,0.55,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,fidaxomicin,0.55,inactive_unpaired_legacy_benchmark,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15;severity_benchmark_above_model_representable_maximum,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,teicoplanin,0.55,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,dalbavancin,0.55,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,linezolid,0.55,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,tedizolid,0.55,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,daptomycin,0.55,inactive_model_unrepresentable,false,model_resistance_phenotype_not_representable;severity_benchmark_above_model_representable_maximum,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,quinu_dalfo,0.58,inactive_model_unrepresentable,false,model_resistance_phenotype_not_representable;severity_benchmark_above_model_representable_maximum,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,trim_sulf,0.68,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,chloramphenicol,0.62,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,nitrofurantoin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,fosfomycin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,retapamulin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,fusidic_a,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,metronidazole,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,furazolidone,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,rifampicin,0.55,active_target,false,hard_exclusion_rifampicin,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,amoxicillin_clavulanate,0.55,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,piperacillin_tazobactam,0.55,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,ampicillin_sulbactam,0.55,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,ticarcillin_clavulanate,0.55,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,ceftazidime_avibactam,0.55,inactive_above_model_representable_maximum,false,severity_benchmark_above_model_representable_maximum,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,aztreonam_avibactam,0.55,inactive_unpaired_legacy_benchmark,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15;severity_benchmark_above_model_representable_maximum,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,meropenem_vaborbactam,0.55,inactive_model_unrepresentable,false,model_resistance_phenotype_not_representable;severity_benchmark_above_model_representable_maximum,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,colistin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,flucloxacillin,0.55,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,cefiderocol,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Streptococcus agalactiae,ceftolozane_tazobactam,,legacy_unclassified_missing,false,legacy_prevalence_target_missing,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,sulfanilamide,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,penicillin_g,0.78,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,ampicillin,0.78,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,amoxicillin,0.75,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,piperacillin,0.70,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,ticarcillin,0.72,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,cephalexin,0.78,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,cefazolin,0.78,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,cefuroxime,0.75,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,ceftriaxone,0.62,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,cefixime,0.62,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,ceftazidime,0.65,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,cefepime,0.65,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,ceftaroline,0.68,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,meropenem,0.60,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,imipenem_c,0.60,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,ertapenem,0.60,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,aztreonam,0.65,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,erythromycin,0.72,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
