metric_index,metric,source_column,component,metric_kind,sd_group,signed_sd_score,absolute_sd_score
18173,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_amikacin,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_amikacin,,scalar,zero_sd_exact,,
18174,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_ciprofloxacin,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_ciprofloxacin,,scalar,finite_<1,0,0
18175,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_levofloxacin,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_levofloxacin,,scalar,finite_<1,0.11826247919781645,0.11826247919781645
18176,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_moxifloxacin,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_moxifloxacin,,scalar,finite_<1,0.11826247919781645,0.11826247919781645
18177,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_ofloxacin,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_ofloxacin,,scalar,finite_<1,0,0
18178,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_tetracycline,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_tetracycline,,scalar,finite_<1,0,0
18179,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_doxycycline,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_doxycycline,,scalar,finite_<1,0,0
18180,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_minocycline,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_minocycline,,scalar,finite_<1,0.11826247919781645,0.11826247919781645
18181,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_tigecycline,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_tigecycline,,scalar,zero_sd_exact,,
18182,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_vancomycin,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_vancomycin,,scalar,zero_sd_exact,,
18183,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_teicoplanin,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_teicoplanin,,scalar,zero_sd_exact,,
18184,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_dalbavancin,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_dalbavancin,,scalar,zero_sd_exact,,
18185,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_linezolid,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_linezolid,,scalar,zero_sd_exact,,
18186,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_tedizolid,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_tedizolid,,scalar,zero_sd_exact,,
18187,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_daptomycin,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_daptomycin,,scalar,zero_sd_exact,,
18188,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_quinu_dalfo,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_quinu_dalfo,,scalar,zero_sd_exact,,
18189,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_trim_sulf,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_trim_sulf,,scalar,finite_<1,0,0
18190,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_chloramphenicol,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_chloramphenicol,,scalar,finite_<1,0.11826247919781645,0.11826247919781645
18191,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_nitrofurantoin,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_nitrofurantoin,,scalar,zero_sd_exact,,
18192,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_fosfomycin,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_fosfomycin,,scalar,zero_sd_exact,,
18193,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_retapamulin,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_retapamulin,,scalar,zero_sd_exact,,
18194,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_fusidic_a,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_fusidic_a,,scalar,zero_sd_exact,,
18195,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_metronidazole,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_metronidazole,,scalar,zero_sd_exact,,
18196,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_fidaxomicin,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_fidaxomicin,,scalar,zero_sd_exact,,
18197,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_furazolidone,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_furazolidone,,scalar,zero_sd_exact,,
18198,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_rifampicin,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_rifampicin,,scalar,zero_sd_exact,,
18199,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_amoxicillin_clavulanate,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_amoxicillin_clavulanate,,scalar,finite_<1,0.25677629550654774,0.25677629550654774
18200,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_piperacillin_tazobactam,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_piperacillin_tazobactam,,scalar,finite_<1,0.25677629550654774,0.25677629550654774
18201,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_ampicillin_sulbactam,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_ampicillin_sulbactam,,scalar,finite_<1,0.25677629550654774,0.25677629550654774
18202,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_ticarcillin_clavulanate,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_ticarcillin_clavulanate,,scalar,finite_<1,0.25677629550654774,0.25677629550654774
18203,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_ceftazidime_avibactam,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_ceftazidime_avibactam,,scalar,finite_<1,0.25677629550654774,0.25677629550654774
18204,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_meropenem_vaborbactam,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_meropenem_vaborbactam,,scalar,zero_sd_exact,,
18205,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_colistin,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_colistin,,scalar,zero_sd_exact,,
18206,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_flucloxacillin,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_flucloxacillin,,scalar,zero_sd_exact,,
18207,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_aztreonam_avibactam,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_aztreonam_avibactam,,scalar,finite_<1,0.25677629550654774,0.25677629550654774
18208,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_cefixime,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_cefixime,,scalar,finite_<1,0.25677629550654774,0.25677629550654774
18209,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_nalidixic_acid,neisseria_gonorrhoeae_infected_with_any_r_positive_hospital_nalidixic_acid,,scalar,finite_<1,0,0
18210,streptococcus_pyogenes_infected_with_any_r_positive_hospital_sulfanilamide,streptococcus_pyogenes_infected_with_any_r_positive_hospital_sulfanilamide,,scalar,zero_sd_exact,,
18211,streptococcus_pyogenes_infected_with_any_r_positive_hospital_penicillin_g,streptococcus_pyogenes_infected_with_any_r_positive_hospital_penicillin_g,,scalar,zero_sd_exact,,
18212,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ampicillin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ampicillin,,scalar,zero_sd_exact,,
18213,streptococcus_pyogenes_infected_with_any_r_positive_hospital_amoxicillin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_amoxicillin,,scalar,zero_sd_exact,,
18214,streptococcus_pyogenes_infected_with_any_r_positive_hospital_piperacillin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_piperacillin,,scalar,zero_sd_exact,,
18215,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ticarcillin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ticarcillin,,scalar,zero_sd_exact,,
18216,streptococcus_pyogenes_infected_with_any_r_positive_hospital_cephalexin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_cephalexin,,scalar,zero_sd_exact,,
18217,streptococcus_pyogenes_infected_with_any_r_positive_hospital_cefazolin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_cefazolin,,scalar,zero_sd_exact,,
18218,streptococcus_pyogenes_infected_with_any_r_positive_hospital_cefuroxime,streptococcus_pyogenes_infected_with_any_r_positive_hospital_cefuroxime,,scalar,zero_sd_exact,,
18219,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ceftriaxone,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ceftriaxone,,scalar,zero_sd_exact,,
18220,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ceftazidime,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ceftazidime,,scalar,zero_sd_exact,,
18221,streptococcus_pyogenes_infected_with_any_r_positive_hospital_cefepime,streptococcus_pyogenes_infected_with_any_r_positive_hospital_cefepime,,scalar,zero_sd_exact,,
18222,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ceftaroline,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ceftaroline,,scalar,zero_sd_exact,,
18223,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ceftolozane_tazobactam,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ceftolozane_tazobactam,,scalar,zero_sd_exact,,
18224,streptococcus_pyogenes_infected_with_any_r_positive_hospital_cefiderocol,streptococcus_pyogenes_infected_with_any_r_positive_hospital_cefiderocol,,scalar,zero_sd_exact,,
18225,streptococcus_pyogenes_infected_with_any_r_positive_hospital_meropenem,streptococcus_pyogenes_infected_with_any_r_positive_hospital_meropenem,,scalar,zero_sd_exact,,
18226,streptococcus_pyogenes_infected_with_any_r_positive_hospital_imipenem_c,streptococcus_pyogenes_infected_with_any_r_positive_hospital_imipenem_c,,scalar,zero_sd_exact,,
18227,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ertapenem,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ertapenem,,scalar,zero_sd_exact,,
18228,streptococcus_pyogenes_infected_with_any_r_positive_hospital_aztreonam,streptococcus_pyogenes_infected_with_any_r_positive_hospital_aztreonam,,scalar,zero_sd_exact,,
18229,streptococcus_pyogenes_infected_with_any_r_positive_hospital_erythromycin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_erythromycin,,scalar,zero_sd_exact,,
18230,streptococcus_pyogenes_infected_with_any_r_positive_hospital_azithromycin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_azithromycin,,scalar,zero_sd_exact,,
18231,streptococcus_pyogenes_infected_with_any_r_positive_hospital_clarithromycin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_clarithromycin,,scalar,zero_sd_exact,,
18232,streptococcus_pyogenes_infected_with_any_r_positive_hospital_clindamycin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_clindamycin,,scalar,zero_sd_exact,,
18233,streptococcus_pyogenes_infected_with_any_r_positive_hospital_gentamicin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_gentamicin,,scalar,zero_sd_exact,,
18234,streptococcus_pyogenes_infected_with_any_r_positive_hospital_tobramycin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_tobramycin,,scalar,zero_sd_exact,,
18235,streptococcus_pyogenes_infected_with_any_r_positive_hospital_amikacin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_amikacin,,scalar,zero_sd_exact,,
18236,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ciprofloxacin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ciprofloxacin,,scalar,zero_sd_exact,,
18237,streptococcus_pyogenes_infected_with_any_r_positive_hospital_levofloxacin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_levofloxacin,,scalar,zero_sd_exact,,
18238,streptococcus_pyogenes_infected_with_any_r_positive_hospital_moxifloxacin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_moxifloxacin,,scalar,zero_sd_exact,,
18239,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ofloxacin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ofloxacin,,scalar,zero_sd_exact,,
18240,streptococcus_pyogenes_infected_with_any_r_positive_hospital_tetracycline,streptococcus_pyogenes_infected_with_any_r_positive_hospital_tetracycline,,scalar,zero_sd_exact,,
18241,streptococcus_pyogenes_infected_with_any_r_positive_hospital_doxycycline,streptococcus_pyogenes_infected_with_any_r_positive_hospital_doxycycline,,scalar,zero_sd_exact,,
18242,streptococcus_pyogenes_infected_with_any_r_positive_hospital_minocycline,streptococcus_pyogenes_infected_with_any_r_positive_hospital_minocycline,,scalar,zero_sd_exact,,
18243,streptococcus_pyogenes_infected_with_any_r_positive_hospital_tigecycline,streptococcus_pyogenes_infected_with_any_r_positive_hospital_tigecycline,,scalar,zero_sd_exact,,
18244,streptococcus_pyogenes_infected_with_any_r_positive_hospital_vancomycin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_vancomycin,,scalar,zero_sd_exact,,
18245,streptococcus_pyogenes_infected_with_any_r_positive_hospital_teicoplanin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_teicoplanin,,scalar,zero_sd_exact,,
18246,streptococcus_pyogenes_infected_with_any_r_positive_hospital_dalbavancin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_dalbavancin,,scalar,zero_sd_exact,,
18247,streptococcus_pyogenes_infected_with_any_r_positive_hospital_linezolid,streptococcus_pyogenes_infected_with_any_r_positive_hospital_linezolid,,scalar,zero_sd_exact,,
18248,streptococcus_pyogenes_infected_with_any_r_positive_hospital_tedizolid,streptococcus_pyogenes_infected_with_any_r_positive_hospital_tedizolid,,scalar,zero_sd_exact,,
18249,streptococcus_pyogenes_infected_with_any_r_positive_hospital_daptomycin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_daptomycin,,scalar,zero_sd_exact,,
18250,streptococcus_pyogenes_infected_with_any_r_positive_hospital_quinu_dalfo,streptococcus_pyogenes_infected_with_any_r_positive_hospital_quinu_dalfo,,scalar,zero_sd_exact,,
18251,streptococcus_pyogenes_infected_with_any_r_positive_hospital_trim_sulf,streptococcus_pyogenes_infected_with_any_r_positive_hospital_trim_sulf,,scalar,zero_sd_exact,,
18252,streptococcus_pyogenes_infected_with_any_r_positive_hospital_chloramphenicol,streptococcus_pyogenes_infected_with_any_r_positive_hospital_chloramphenicol,,scalar,zero_sd_exact,,
18253,streptococcus_pyogenes_infected_with_any_r_positive_hospital_nitrofurantoin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_nitrofurantoin,,scalar,zero_sd_exact,,
18254,streptococcus_pyogenes_infected_with_any_r_positive_hospital_fosfomycin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_fosfomycin,,scalar,zero_sd_exact,,
18255,streptococcus_pyogenes_infected_with_any_r_positive_hospital_retapamulin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_retapamulin,,scalar,zero_sd_exact,,
18256,streptococcus_pyogenes_infected_with_any_r_positive_hospital_fusidic_a,streptococcus_pyogenes_infected_with_any_r_positive_hospital_fusidic_a,,scalar,zero_sd_exact,,
18257,streptococcus_pyogenes_infected_with_any_r_positive_hospital_metronidazole,streptococcus_pyogenes_infected_with_any_r_positive_hospital_metronidazole,,scalar,zero_sd_exact,,
18258,streptococcus_pyogenes_infected_with_any_r_positive_hospital_fidaxomicin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_fidaxomicin,,scalar,zero_sd_exact,,
18259,streptococcus_pyogenes_infected_with_any_r_positive_hospital_furazolidone,streptococcus_pyogenes_infected_with_any_r_positive_hospital_furazolidone,,scalar,zero_sd_exact,,
18260,streptococcus_pyogenes_infected_with_any_r_positive_hospital_rifampicin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_rifampicin,,scalar,zero_sd_exact,,
18261,streptococcus_pyogenes_infected_with_any_r_positive_hospital_amoxicillin_clavulanate,streptococcus_pyogenes_infected_with_any_r_positive_hospital_amoxicillin_clavulanate,,scalar,zero_sd_exact,,
18262,streptococcus_pyogenes_infected_with_any_r_positive_hospital_piperacillin_tazobactam,streptococcus_pyogenes_infected_with_any_r_positive_hospital_piperacillin_tazobactam,,scalar,zero_sd_exact,,
18263,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ampicillin_sulbactam,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ampicillin_sulbactam,,scalar,zero_sd_exact,,
18264,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ticarcillin_clavulanate,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ticarcillin_clavulanate,,scalar,zero_sd_exact,,
18265,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ceftazidime_avibactam,streptococcus_pyogenes_infected_with_any_r_positive_hospital_ceftazidime_avibactam,,scalar,zero_sd_exact,,
18266,streptococcus_pyogenes_infected_with_any_r_positive_hospital_meropenem_vaborbactam,streptococcus_pyogenes_infected_with_any_r_positive_hospital_meropenem_vaborbactam,,scalar,zero_sd_exact,,
18267,streptococcus_pyogenes_infected_with_any_r_positive_hospital_colistin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_colistin,,scalar,zero_sd_exact,,
18268,streptococcus_pyogenes_infected_with_any_r_positive_hospital_flucloxacillin,streptococcus_pyogenes_infected_with_any_r_positive_hospital_flucloxacillin,,scalar,zero_sd_exact,,
18269,streptococcus_pyogenes_infected_with_any_r_positive_hospital_aztreonam_avibactam,streptococcus_pyogenes_infected_with_any_r_positive_hospital_aztreonam_avibactam,,scalar,zero_sd_exact,,
18270,streptococcus_pyogenes_infected_with_any_r_positive_hospital_cefixime,streptococcus_pyogenes_infected_with_any_r_positive_hospital_cefixime,,scalar,zero_sd_exact,,
18271,streptococcus_pyogenes_infected_with_any_r_positive_hospital_nalidixic_acid,streptococcus_pyogenes_infected_with_any_r_positive_hospital_nalidixic_acid,,scalar,zero_sd_exact,,
18272,streptococcus_agalactiae_infected_with_any_r_positive_hospital_sulfanilamide,streptococcus_agalactiae_infected_with_any_r_positive_hospital_sulfanilamide,,scalar,zero_sd_exact,,
18273,streptococcus_agalactiae_infected_with_any_r_positive_hospital_penicillin_g,streptococcus_agalactiae_infected_with_any_r_positive_hospital_penicillin_g,,scalar,zero_sd_exact,,
18274,streptococcus_agalactiae_infected_with_any_r_positive_hospital_ampicillin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_ampicillin,,scalar,zero_sd_exact,,
18275,streptococcus_agalactiae_infected_with_any_r_positive_hospital_amoxicillin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_amoxicillin,,scalar,zero_sd_exact,,
18276,streptococcus_agalactiae_infected_with_any_r_positive_hospital_piperacillin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_piperacillin,,scalar,zero_sd_exact,,
18277,streptococcus_agalactiae_infected_with_any_r_positive_hospital_ticarcillin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_ticarcillin,,scalar,zero_sd_exact,,
18278,streptococcus_agalactiae_infected_with_any_r_positive_hospital_cephalexin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_cephalexin,,scalar,zero_sd_exact,,
18279,streptococcus_agalactiae_infected_with_any_r_positive_hospital_cefazolin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_cefazolin,,scalar,zero_sd_exact,,
18280,streptococcus_agalactiae_infected_with_any_r_positive_hospital_cefuroxime,streptococcus_agalactiae_infected_with_any_r_positive_hospital_cefuroxime,,scalar,zero_sd_exact,,
18281,streptococcus_agalactiae_infected_with_any_r_positive_hospital_ceftriaxone,streptococcus_agalactiae_infected_with_any_r_positive_hospital_ceftriaxone,,scalar,zero_sd_exact,,
18282,streptococcus_agalactiae_infected_with_any_r_positive_hospital_ceftazidime,streptococcus_agalactiae_infected_with_any_r_positive_hospital_ceftazidime,,scalar,zero_sd_exact,,
18283,streptococcus_agalactiae_infected_with_any_r_positive_hospital_cefepime,streptococcus_agalactiae_infected_with_any_r_positive_hospital_cefepime,,scalar,zero_sd_exact,,
18284,streptococcus_agalactiae_infected_with_any_r_positive_hospital_ceftaroline,streptococcus_agalactiae_infected_with_any_r_positive_hospital_ceftaroline,,scalar,zero_sd_exact,,
18285,streptococcus_agalactiae_infected_with_any_r_positive_hospital_ceftolozane_tazobactam,streptococcus_agalactiae_infected_with_any_r_positive_hospital_ceftolozane_tazobactam,,scalar,zero_sd_exact,,
18286,streptococcus_agalactiae_infected_with_any_r_positive_hospital_cefiderocol,streptococcus_agalactiae_infected_with_any_r_positive_hospital_cefiderocol,,scalar,zero_sd_exact,,
18287,streptococcus_agalactiae_infected_with_any_r_positive_hospital_meropenem,streptococcus_agalactiae_infected_with_any_r_positive_hospital_meropenem,,scalar,zero_sd_exact,,
18288,streptococcus_agalactiae_infected_with_any_r_positive_hospital_imipenem_c,streptococcus_agalactiae_infected_with_any_r_positive_hospital_imipenem_c,,scalar,zero_sd_exact,,
18289,streptococcus_agalactiae_infected_with_any_r_positive_hospital_ertapenem,streptococcus_agalactiae_infected_with_any_r_positive_hospital_ertapenem,,scalar,zero_sd_exact,,
18290,streptococcus_agalactiae_infected_with_any_r_positive_hospital_aztreonam,streptococcus_agalactiae_infected_with_any_r_positive_hospital_aztreonam,,scalar,zero_sd_exact,,
18291,streptococcus_agalactiae_infected_with_any_r_positive_hospital_erythromycin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_erythromycin,,scalar,zero_sd_exact,,
18292,streptococcus_agalactiae_infected_with_any_r_positive_hospital_azithromycin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_azithromycin,,scalar,zero_sd_exact,,
18293,streptococcus_agalactiae_infected_with_any_r_positive_hospital_clarithromycin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_clarithromycin,,scalar,zero_sd_exact,,
18294,streptococcus_agalactiae_infected_with_any_r_positive_hospital_clindamycin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_clindamycin,,scalar,zero_sd_exact,,
18295,streptococcus_agalactiae_infected_with_any_r_positive_hospital_gentamicin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_gentamicin,,scalar,zero_sd_exact,,
18296,streptococcus_agalactiae_infected_with_any_r_positive_hospital_tobramycin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_tobramycin,,scalar,zero_sd_exact,,
18297,streptococcus_agalactiae_infected_with_any_r_positive_hospital_amikacin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_amikacin,,scalar,zero_sd_exact,,
18298,streptococcus_agalactiae_infected_with_any_r_positive_hospital_ciprofloxacin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_ciprofloxacin,,scalar,zero_sd_exact,,
18299,streptococcus_agalactiae_infected_with_any_r_positive_hospital_levofloxacin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_levofloxacin,,scalar,zero_sd_exact,,
18300,streptococcus_agalactiae_infected_with_any_r_positive_hospital_moxifloxacin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_moxifloxacin,,scalar,zero_sd_exact,,
18301,streptococcus_agalactiae_infected_with_any_r_positive_hospital_ofloxacin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_ofloxacin,,scalar,zero_sd_exact,,
18302,streptococcus_agalactiae_infected_with_any_r_positive_hospital_tetracycline,streptococcus_agalactiae_infected_with_any_r_positive_hospital_tetracycline,,scalar,zero_sd_exact,,
18303,streptococcus_agalactiae_infected_with_any_r_positive_hospital_doxycycline,streptococcus_agalactiae_infected_with_any_r_positive_hospital_doxycycline,,scalar,zero_sd_exact,,
18304,streptococcus_agalactiae_infected_with_any_r_positive_hospital_minocycline,streptococcus_agalactiae_infected_with_any_r_positive_hospital_minocycline,,scalar,zero_sd_exact,,
18305,streptococcus_agalactiae_infected_with_any_r_positive_hospital_tigecycline,streptococcus_agalactiae_infected_with_any_r_positive_hospital_tigecycline,,scalar,zero_sd_exact,,
18306,streptococcus_agalactiae_infected_with_any_r_positive_hospital_vancomycin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_vancomycin,,scalar,zero_sd_exact,,
18307,streptococcus_agalactiae_infected_with_any_r_positive_hospital_teicoplanin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_teicoplanin,,scalar,zero_sd_exact,,
18308,streptococcus_agalactiae_infected_with_any_r_positive_hospital_dalbavancin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_dalbavancin,,scalar,zero_sd_exact,,
18309,streptococcus_agalactiae_infected_with_any_r_positive_hospital_linezolid,streptococcus_agalactiae_infected_with_any_r_positive_hospital_linezolid,,scalar,zero_sd_exact,,
18310,streptococcus_agalactiae_infected_with_any_r_positive_hospital_tedizolid,streptococcus_agalactiae_infected_with_any_r_positive_hospital_tedizolid,,scalar,zero_sd_exact,,
18311,streptococcus_agalactiae_infected_with_any_r_positive_hospital_daptomycin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_daptomycin,,scalar,zero_sd_exact,,
18312,streptococcus_agalactiae_infected_with_any_r_positive_hospital_quinu_dalfo,streptococcus_agalactiae_infected_with_any_r_positive_hospital_quinu_dalfo,,scalar,zero_sd_exact,,
18313,streptococcus_agalactiae_infected_with_any_r_positive_hospital_trim_sulf,streptococcus_agalactiae_infected_with_any_r_positive_hospital_trim_sulf,,scalar,zero_sd_exact,,
18314,streptococcus_agalactiae_infected_with_any_r_positive_hospital_chloramphenicol,streptococcus_agalactiae_infected_with_any_r_positive_hospital_chloramphenicol,,scalar,zero_sd_exact,,
18315,streptococcus_agalactiae_infected_with_any_r_positive_hospital_nitrofurantoin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_nitrofurantoin,,scalar,zero_sd_exact,,
18316,streptococcus_agalactiae_infected_with_any_r_positive_hospital_fosfomycin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_fosfomycin,,scalar,zero_sd_exact,,
18317,streptococcus_agalactiae_infected_with_any_r_positive_hospital_retapamulin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_retapamulin,,scalar,zero_sd_exact,,
18318,streptococcus_agalactiae_infected_with_any_r_positive_hospital_fusidic_a,streptococcus_agalactiae_infected_with_any_r_positive_hospital_fusidic_a,,scalar,zero_sd_exact,,
18319,streptococcus_agalactiae_infected_with_any_r_positive_hospital_metronidazole,streptococcus_agalactiae_infected_with_any_r_positive_hospital_metronidazole,,scalar,zero_sd_exact,,
18320,streptococcus_agalactiae_infected_with_any_r_positive_hospital_fidaxomicin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_fidaxomicin,,scalar,zero_sd_exact,,
18321,streptococcus_agalactiae_infected_with_any_r_positive_hospital_furazolidone,streptococcus_agalactiae_infected_with_any_r_positive_hospital_furazolidone,,scalar,zero_sd_exact,,
18322,streptococcus_agalactiae_infected_with_any_r_positive_hospital_rifampicin,streptococcus_agalactiae_infected_with_any_r_positive_hospital_rifampicin,,scalar,zero_sd_exact,,
18323,streptococcus_agalactiae_infected_with_any_r_positive_hospital_amoxicillin_clavulanate,streptococcus_agalactiae_infected_with_any_r_positive_hospital_amoxicillin_clavulanate,,scalar,zero_sd_exact,,
18324,streptococcus_agalactiae_infected_with_any_r_positive_hospital_piperacillin_tazobactam,streptococcus_agalactiae_infected_with_any_r_positive_hospital_piperacillin_tazobactam,,scalar,zero_sd_exact,,
